policy_id,policy_date,agency,policy_type,affected_hcpcs_code,hospital_id,hospital_state,service_volume,avg_reimbursement_before_usd,avg_reimbursement_after_usd,claim_rejection_risk_score,estimated_financial_impact_usd
POL100234,2023-01-09,CMS,Reimbursement Update,99213,HOSP1144,CO,3282,552.3,592.84,0.51,133052.28
POL100235,2022-04-25,CDC,Reimbursement Update,J1100,HOSP1224,NC,2445,269.96,307.82,0.98,92567.7
POL100236,2023-10-06,CDC,Billing Rule Change,J3490,HOSP1040,MA,2960,479.44,495.64,0.774,47952.0
POL100237,2024-03-01,FDA,Reimbursement Update,J1885,HOSP1285,AZ,2859,417.37,481.91,0.966,184519.86
POL100238,2022-02-26,CMS,Coverage Expansion,J1885,HOSP1203,MI,4778,47.78,37.58,0.068,-48735.6
POL100239,2024-05-06,FDA,Coverage Expansion,99213,HOSP1295,IL,2797,439.89,398.32,0.658,-116271.29
POL100240,2024-04-03,FDA,Coverage Expansion,93010,HOSP1297,FL,4528,579.87,579.63,0.707,-1086.72
POL100241,2025-04-01,FDA,Compliance Requirement,A0429,HOSP1032,NY,2141,339.47,335.16,0.81,-9227.71
POL100242,2023-09-17,FDA,Coverage Expansion,93010,HOSP1286,MN,2283,256.06,216.18,0.226,-91046.04
POL100243,2023-09-15,CMS,Billing Rule Change,J3490,HOSP1192,OH,3045,45.19,58.2,0.518,39615.45
POL100244,2022-09-13,FDA,Billing Rule Change,80048,HOSP1067,MO,3850,244.91,278.11,0.078,127820.0
POL100245,2024-10-06,FDA,Coverage Expansion,80053,HOSP1272,FL,1843,99.14,120.88,0.481,40066.82
POL100246,2022-04-25,FDA,Coding Guideline Update,J3490,HOSP1210,NC,1687,247.69,228.84,0.933,-31799.95
POL100247,2024-07-05,CDC,Coding Guideline Update,85025,HOSP1295,MD,1964,223.15,282.79,0.11,117132.96
POL100248,2023-09-14,HHS,Billing Rule Change,G0463,HOSP1078,FL,3605,507.76,417.28,0.305,-326180.4
POL100249,2022-02-12,FDA,Coding Guideline Update,80048,HOSP1255,MD,4445,339.3,310.01,0.861,-130194.05
POL100250,2022-11-08,CMS,Billing Rule Change,90471,HOSP1227,OH,1935,538.46,650.23,0.413,216274.95
POL100251,2023-11-06,CMS,Reimbursement Update,80053,HOSP1226,MN,1531,353.49,266.43,0.489,-133288.86
POL100252,2022-02-06,HHS,Coding Guideline Update,A0429,HOSP1169,WA,946,60.59,67.16,0.496,6215.22
POL100253,2025-04-06,FDA,Compliance Requirement,80048,HOSP1229,FL,1924,276.45,329.54,0.776,102145.16
POL100254,2023-02-01,CMS,Coding Guideline Update,J3490,HOSP1124,FL,4079,298.03,298.75,0.619,2936.88
POL100255,2024-10-30,HHS,Compliance Requirement,90471,HOSP1158,CO,3251,113.13,95.42,0.104,-57575.21
POL100256,2023-12-25,FDA,Billing Rule Change,83036,HOSP1055,IL,954,318.57,284.06,0.498,-32922.54
POL100257,2024-04-06,HHS,Coverage Expansion,J1885,HOSP1221,OH,100,495.09,544.7,0.568,4961.0
POL100258,2022-03-12,CMS,Billing Rule Change,A0425,HOSP1076,IN,1523,217.0,254.38,0.261,56929.74
POL100259,2023-01-25,CDC,Coding Guideline Update,A0425,HOSP1122,NY,2218,490.08,518.49,0.693,63013.38
POL100260,2023-03-25,FDA,Billing Rule Change,99213,HOSP1239,WA,4299,293.76,281.47,0.535,-52834.71
POL100261,2023-08-15,CDC,Coverage Expansion,90471,HOSP1245,AZ,4191,506.76,500.75,0.986,-25187.91
POL100262,2025-02-01,FDA,Coding Guideline Update,36415,HOSP1053,IL,4467,385.54,429.06,0.652,194403.84
POL100263,2023-09-19,CMS,Reimbursement Update,J2405,HOSP1041,NC,2974,329.16,302.79,0.537,-78424.38
POL100264,2025-03-06,CMS,Compliance Requirement,36415,HOSP1080,CA,499,89.54,83.83,0.71,-2849.29
POL100265,2022-10-03,CDC,Coding Guideline Update,99214,HOSP1274,NC,3750,165.63,213.21,0.516,178425.0
POL100266,2023-07-06,CMS,Billing Rule Change,A0425,HOSP1173,GA,4938,490.84,378.32,0.922,-555623.76
POL100267,2024-12-03,CMS,Reimbursement Update,G0463,HOSP1044,AZ,4104,133.03,141.48,0.327,34678.8
POL100268,2022-05-01,FDA,Billing Rule Change,A0425,HOSP1144,IL,260,62.21,78.84,0.827,4323.8
POL100269,2024-11-20,FDA,Billing Rule Change,J1885,HOSP1095,CA,972,295.18,299.81,0.663,4500.36
POL100270,2025-01-02,FDA,Compliance Requirement,A0429,HOSP1042,WI,3865,163.07,191.5,0.605,109881.95
POL100271,2025-01-17,HHS,Billing Rule Change,A0427,HOSP1187,OH,3514,567.59,597.8,0.852,106157.94
POL100272,2023-11-07,CDC,Coverage Expansion,36415,HOSP1237,WA,1683,455.86,359.23,0.302,-162628.29
POL100273,2023-12-26,FDA,Coverage Expansion,A0425,HOSP1205,GA,3410,450.38,566.09,0.368,394571.1
POL100274,2024-09-15,HHS,Reimbursement Update,99215,HOSP1183,GA,2231,523.68,561.27,0.104,83863.29
POL100275,2022-08-05,CMS,Reimbursement Update,85025,HOSP1083,CA,3929,338.51,435.04,0.584,379266.37
POL100276,2022-12-26,FDA,Coding Guideline Update,99215,HOSP1254,MO,1811,163.2,137.19,0.812,-47104.11
POL100277,2024-12-10,HHS,Coverage Expansion,J2405,HOSP1033,MN,4597,176.64,211.81,0.352,161676.49
POL100278,2024-01-26,CMS,Billing Rule Change,J2405,HOSP1057,FL,4146,284.05,345.48,0.106,254688.78
POL100279,2022-05-17,CMS,Compliance Requirement,83036,HOSP1227,GA,4173,56.53,68.64,0.047,50535.03
POL100280,2022-04-13,HHS,Reimbursement Update,J3490,HOSP1298,MI,4624,191.26,229.44,0.386,176544.32
POL100281,2023-09-04,CDC,Coding Guideline Update,36415,HOSP1289,TN,3025,523.19,610.44,0.193,263931.25
POL100282,2024-02-13,FDA,Compliance Requirement,A0427,HOSP1153,MN,1589,311.6,277.79,0.058,-53724.09
POL100283,2023-01-28,HHS,Compliance Requirement,80048,HOSP1008,WA,4618,216.32,196.98,0.329,-89312.12
POL100284,2024-10-23,HHS,Compliance Requirement,71020,HOSP1132,FL,3204,412.78,391.13,0.872,-69366.6
POL100285,2024-04-03,HHS,Billing Rule Change,J1100,HOSP1198,TX,2728,430.48,503.73,0.357,199826.0
POL100286,2023-10-28,FDA,Reimbursement Update,93000,HOSP1000,MA,2867,125.25,145.56,0.206,58228.77
POL100287,2023-07-27,FDA,Compliance Requirement,83036,HOSP1014,GA,2480,549.88,565.69,0.866,39208.8
POL100288,2023-08-31,FDA,Coding Guideline Update,99214,HOSP1173,WI,4268,280.53,211.92,0.363,-292827.48
POL100289,2023-08-29,CDC,Billing Rule Change,85025,HOSP1145,MI,1283,439.28,461.99,0.931,29136.93
POL100290,2023-01-22,FDA,Coverage Expansion,J1100,HOSP1045,IN,501,572.46,732.68,0.212,80270.22
POL100291,2023-06-07,CMS,Coding Guideline Update,A0425,HOSP1273,NC,840,190.33,217.0,0.223,22402.8
POL100292,2023-02-18,FDA,Billing Rule Change,80048,HOSP1190,NY,4125,384.66,445.97,0.553,252903.75
POL100293,2024-05-14,CDC,Coverage Expansion,93000,HOSP1031,TX,492,475.22,546.11,0.851,34877.88
POL100294,2023-12-22,HHS,Billing Rule Change,99214,HOSP1091,MD,2771,68.22,75.68,0.357,20671.66
POL100295,2024-12-26,FDA,Reimbursement Update,90471,HOSP1288,AZ,3266,576.0,671.9,0.078,313209.4
POL100296,2023-05-22,HHS,Coding Guideline Update,A0425,HOSP1103,WI,831,335.13,387.02,0.44,43120.59
POL100297,2022-08-31,HHS,Reimbursement Update,J2405,HOSP1047,PA,207,485.07,546.01,0.871,12614.58
POL100298,2024-01-11,FDA,Coding Guideline Update,93000,HOSP1048,TX,1989,221.39,285.0,0.71,126520.29
POL100299,2022-10-03,CDC,Coding Guideline Update,J3490,HOSP1118,TN,1347,378.71,328.57,0.183,-67538.58
POL100300,2024-05-27,CMS,Coding Guideline Update,90471,HOSP1053,TN,3456,447.12,393.82,0.411,-184204.8
POL100301,2024-02-02,HHS,Billing Rule Change,J1885,HOSP1225,GA,4062,208.93,158.51,0.81,-204806.04
POL100302,2022-03-14,HHS,Billing Rule Change,85025,HOSP1128,MN,4839,181.96,182.45,0.672,2371.11
POL100303,2022-04-22,FDA,Billing Rule Change,36415,HOSP1285,CO,199,140.09,160.5,0.445,4061.59
POL100304,2025-03-24,CDC,Reimbursement Update,J2405,HOSP1058,WA,1325,373.36,466.66,0.023,123622.5
POL100305,2024-12-07,CMS,Coverage Expansion,99215,HOSP1013,MA,2199,50.14,55.79,0.245,12424.35
POL100306,2023-12-12,CMS,Coding Guideline Update,J1885,HOSP1258,GA,3718,74.74,95.01,0.733,75363.86
POL100307,2023-04-08,CMS,Coverage Expansion,99214,HOSP1247,IN,3527,86.38,78.75,0.612,-26911.01
POL100308,2022-09-24,HHS,Reimbursement Update,80048,HOSP1267,IN,1649,472.1,377.16,0.486,-156556.06
POL100309,2025-01-16,HHS,Reimbursement Update,80053,HOSP1029,IL,1080,105.78,121.84,0.474,17344.8
POL100310,2022-11-25,CDC,Compliance Requirement,99215,HOSP1275,PA,4721,295.01,338.09,0.187,203380.68
POL100311,2023-09-30,HHS,Billing Rule Change,J3490,HOSP1014,CA,3812,580.34,597.81,0.532,66595.64
POL100312,2022-08-06,FDA,Coding Guideline Update,90471,HOSP1249,NY,2137,74.21,88.15,0.778,29789.78
POL100313,2023-06-18,CMS,Coding Guideline Update,A0425,HOSP1270,MO,1302,409.55,517.58,0.936,140655.06
POL100314,2023-11-16,HHS,Coding Guideline Update,J1100,HOSP1084,MN,4503,568.9,468.4,0.293,-452551.5
POL100315,2024-05-14,CDC,Coding Guideline Update,99213,HOSP1136,FL,831,299.16,360.21,0.592,50732.55
POL100316,2023-08-30,HHS,Reimbursement Update,83036,HOSP1236,WI,4852,196.35,230.55,1.0,165938.4
POL100317,2022-05-18,FDA,Reimbursement Update,99215,HOSP1087,TX,1364,253.42,229.09,0.019,-33186.12
POL100318,2023-01-19,HHS,Coding Guideline Update,36415,HOSP1161,WA,1989,264.98,248.61,0.946,-32559.93
POL100319,2023-09-02,HHS,Coding Guideline Update,85025,HOSP1268,CA,1323,157.72,167.0,0.446,12277.44
POL100320,2025-01-04,CMS,Billing Rule Change,A0425,HOSP1083,NC,2178,62.55,65.25,0.199,5880.6
POL100321,2023-04-27,CMS,Billing Rule Change,J3490,HOSP1153,GA,2889,469.64,552.74,0.08,240075.9
POL100322,2023-04-21,CMS,Reimbursement Update,85025,HOSP1260,MD,276,564.8,578.02,0.766,3648.72
POL100323,2024-01-28,CMS,Compliance Requirement,99213,HOSP1061,AZ,107,137.28,144.32,0.929,753.28
POL100324,2023-09-09,FDA,Compliance Requirement,93000,HOSP1015,GA,1155,499.51,638.92,0.716,161018.55
POL100325,2022-04-01,FDA,Coding Guideline Update,A0427,HOSP1014,NY,4747,148.19,159.39,0.197,53166.4
POL100326,2023-05-08,HHS,Coverage Expansion,85025,HOSP1240,MD,2398,202.58,234.59,0.015,76759.98
POL100327,2022-12-23,CMS,Billing Rule Change,85025,HOSP1075,MO,735,415.14,362.03,0.826,-39035.85
POL100328,2025-02-20,HHS,Compliance Requirement,85025,HOSP1018,TN,2287,402.79,505.76,0.761,235492.39
POL100329,2025-01-13,FDA,Reimbursement Update,90471,HOSP1272,WA,3584,436.42,512.9,0.579,274104.32
POL100330,2025-02-26,HHS,Billing Rule Change,93000,HOSP1114,CO,2899,292.88,267.99,0.922,-72156.11
POL100331,2024-11-03,CDC,Reimbursement Update,80053,HOSP1210,OH,270,297.51,313.76,0.557,4387.5
POL100332,2024-11-11,FDA,Compliance Requirement,99214,HOSP1123,OH,4539,324.58,340.74,0.564,73350.24
POL100333,2024-06-30,CMS,Reimbursement Update,80048,HOSP1215,NC,4045,591.06,527.39,0.609,-257545.15
POL100334,2023-11-02,HHS,Compliance Requirement,99215,HOSP1235,CO,1570,395.53,401.74,0.121,9749.7
POL100335,2022-01-16,CDC,Coverage Expansion,80053,HOSP1127,OH,2181,524.38,649.49,0.309,272864.91
POL100336,2023-09-19,CMS,Reimbursement Update,A0429,HOSP1175,OH,2729,275.35,311.07,0.913,97479.88
POL100337,2023-01-17,HHS,Billing Rule Change,A0425,HOSP1171,AZ,843,108.48,83.81,0.976,-20796.81
POL100338,2025-03-23,CMS,Coverage Expansion,J1100,HOSP1233,NC,2552,46.06,49.66,0.841,9187.2
POL100339,2024-12-03,FDA,Compliance Requirement,A0427,HOSP1055,PA,408,442.05,544.89,0.609,41958.72
POL100340,2023-09-07,CDC,Billing Rule Change,A0425,HOSP1060,IN,2040,199.21,213.7,0.434,29559.6
POL100341,2024-05-10,FDA,Coding Guideline Update,99214,HOSP1216,MD,2113,543.58,567.45,0.265,50437.31
POL100342,2024-04-05,CDC,Compliance Requirement,90471,HOSP1178,NY,1594,377.71,415.7,0.805,60556.06
POL100343,2024-02-23,FDA,Reimbursement Update,J3490,HOSP1244,AZ,1547,426.5,530.36,0.282,160671.42
POL100344,2024-07-26,CDC,Coding Guideline Update,J2405,HOSP1097,IN,3873,498.12,622.67,0.241,482382.15
POL100345,2024-08-25,FDA,Coverage Expansion,G0463,HOSP1077,WI,2495,494.85,409.44,0.334,-213097.95
POL100346,2022-07-06,FDA,Coding Guideline Update,83036,HOSP1054,AZ,1171,583.47,697.41,0.285,133423.74
POL100347,2022-01-15,HHS,Billing Rule Change,93000,HOSP1218,OH,4538,592.91,767.16,0.023,790746.5
POL100348,2024-08-23,HHS,Billing Rule Change,A0425,HOSP1149,OH,2755,192.26,233.22,0.734,112844.8
POL100349,2024-12-22,CDC,Coding Guideline Update,80048,HOSP1279,NC,3967,110.21,143.13,0.532,130593.64
POL100350,2024-11-08,HHS,Coverage Expansion,J2405,HOSP1156,IL,3477,449.07,510.09,0.848,212166.54
POL100351,2023-01-10,HHS,Compliance Requirement,A0427,HOSP1157,WA,4654,133.99,156.06,0.179,102713.78
POL100352,2023-12-31,CDC,Reimbursement Update,99213,HOSP1020,IN,2229,275.32,248.33,0.586,-60160.71
POL100353,2023-03-17,CDC,Compliance Requirement,93000,HOSP1256,TN,1351,523.79,425.11,0.667,-133316.68
POL100354,2022-02-16,FDA,Reimbursement Update,J2405,HOSP1149,TN,2530,304.02,247.35,1.0,-143375.1
POL100355,2022-03-27,CMS,Coverage Expansion,90471,HOSP1232,FL,3827,106.27,92.78,0.619,-51626.23
POL100356,2023-04-04,CMS,Compliance Requirement,J3490,HOSP1074,IL,468,569.63,602.76,0.858,15504.84
POL100357,2024-12-28,HHS,Compliance Requirement,85025,HOSP1299,CO,3433,263.49,333.26,0.16,239520.41
POL100358,2024-06-13,CMS,Reimbursement Update,A0429,HOSP1282,WA,609,329.53,290.18,0.009,-23964.15
POL100359,2024-03-18,HHS,Compliance Requirement,J3490,HOSP1257,MI,4237,136.67,145.69,0.103,38217.74
POL100360,2022-11-22,FDA,Compliance Requirement,83036,HOSP1221,MD,3393,192.11,216.01,0.673,81092.7
POL100361,2022-06-16,CDC,Compliance Requirement,A0427,HOSP1145,WA,4618,342.02,407.55,0.362,302617.54
POL100362,2022-05-25,HHS,Coding Guideline Update,G0463,HOSP1003,WI,2666,550.06,596.3,0.204,123275.84
POL100363,2023-12-25,CDC,Reimbursement Update,83036,HOSP1019,NC,2832,429.82,358.67,0.483,-201496.8
POL100364,2024-03-09,CMS,Coding Guideline Update,85025,HOSP1114,OH,685,274.53,246.13,0.37,-19454.0
POL100365,2022-05-13,HHS,Reimbursement Update,G0463,HOSP1270,TN,2729,360.25,359.12,0.166,-3083.77
POL100366,2022-03-05,FDA,Coding Guideline Update,J2405,HOSP1223,IN,346,89.99,90.68,0.291,238.74
POL100367,2023-10-26,FDA,Coding Guideline Update,80048,HOSP1242,FL,2040,414.41,451.66,0.181,75990.0
POL100368,2022-06-07,CDC,Coverage Expansion,J3490,HOSP1252,WI,1370,356.79,391.34,0.063,47333.5
POL100369,2024-05-19,CDC,Reimbursement Update,J2405,HOSP1256,AZ,756,566.9,705.44,0.243,104736.24
POL100370,2024-11-05,CMS,Billing Rule Change,G0463,HOSP1103,MI,3121,506.02,553.52,0.966,148247.5
POL100371,2024-03-18,CDC,Coding Guideline Update,J2405,HOSP1233,PA,4053,183.93,138.06,0.836,-185911.11
POL100372,2022-06-04,FDA,Reimbursement Update,G0463,HOSP1206,WI,4540,470.35,359.18,0.905,-504711.8
POL100373,2023-01-02,FDA,Compliance Requirement,A0427,HOSP1086,IL,4452,294.93,253.71,0.977,-183511.44
POL100374,2024-04-27,CDC,Coverage Expansion,A0425,HOSP1080,NY,4491,155.95,140.68,0.961,-68577.57
POL100375,2023-10-07,CDC,Reimbursement Update,99215,HOSP1011,WA,3190,401.22,322.35,0.725,-251595.3
POL100376,2022-01-04,CMS,Billing Rule Change,36415,HOSP1202,MI,4596,448.84,568.75,0.933,551106.36
POL100377,2024-03-21,CDC,Compliance Requirement,A0427,HOSP1005,WI,1992,444.18,361.94,0.816,-163822.08
POL100378,2024-04-08,HHS,Billing Rule Change,G0463,HOSP1073,NC,131,216.54,205.01,0.589,-1510.43
POL100379,2022-02-15,FDA,Compliance Requirement,J1885,HOSP1047,IN,1029,165.37,151.34,0.622,-14436.87
POL100380,2022-11-29,HHS,Coding Guideline Update,J1100,HOSP1019,MD,1447,465.89,567.27,0.171,146696.86
POL100381,2023-02-23,FDA,Coding Guideline Update,J1100,HOSP1044,WI,1245,462.59,498.89,0.98,45193.5
POL100382,2023-05-08,FDA,Reimbursement Update,93010,HOSP1104,FL,3778,345.11,430.3,0.184,321847.82
POL100383,2022-08-17,CMS,Coverage Expansion,93010,HOSP1011,WI,4030,488.35,577.46,0.251,359113.3
POL100384,2023-07-11,HHS,Coding Guideline Update,J3490,HOSP1290,MA,462,78.22,64.26,0.382,-6449.52
POL100385,2022-02-08,HHS,Billing Rule Change,80048,HOSP1133,GA,2185,306.21,230.21,0.179,-166060.0
POL100386,2024-07-26,CDC,Coverage Expansion,80048,HOSP1080,TX,1041,323.76,254.22,0.36,-72391.14
POL100387,2022-07-21,CDC,Compliance Requirement,99214,HOSP1082,FL,558,562.14,500.72,0.85,-34272.36
POL100388,2023-07-20,CDC,Reimbursement Update,J2405,HOSP1274,MA,4022,410.09,381.75,0.021,-113983.48
POL100389,2022-11-22,HHS,Reimbursement Update,99213,HOSP1274,OH,4246,299.68,262.49,0.716,-157908.74
POL100390,2025-03-13,HHS,Billing Rule Change,J2405,HOSP1206,WA,3779,94.2,91.65,0.35,-9636.45
POL100391,2024-05-03,CMS,Coding Guideline Update,G0463,HOSP1079,MI,1846,330.2,268.23,0.018,-114396.62
POL100392,2022-05-10,CDC,Coding Guideline Update,J1885,HOSP1285,OH,2352,487.14,388.17,0.29,-232777.44
POL100393,2024-05-11,CDC,Reimbursement Update,A0425,HOSP1132,NC,304,127.45,115.6,0.244,-3602.4
POL100394,2023-09-20,FDA,Compliance Requirement,36415,HOSP1114,TX,1368,378.39,391.54,0.748,17989.2
POL100395,2023-11-05,CDC,Compliance Requirement,93010,HOSP1093,MA,182,551.93,568.41,0.312,2999.36
POL100396,2023-08-09,HHS,Compliance Requirement,J1100,HOSP1166,MD,2762,242.82,288.21,0.153,125367.18
POL100397,2022-10-31,CMS,Billing Rule Change,93010,HOSP1207,MN,3252,591.59,561.73,0.615,-97104.72
POL100398,2023-11-16,CDC,Reimbursement Update,93010,HOSP1296,AZ,2690,44.47,51.77,0.778,19637.0
POL100399,2025-03-09,HHS,Compliance Requirement,93010,HOSP1048,PA,2934,347.16,444.28,0.036,284950.08
POL100400,2022-01-16,FDA,Coding Guideline Update,J3490,HOSP1174,GA,1373,375.72,333.89,0.585,-57432.59
POL100401,2024-07-26,CDC,Billing Rule Change,80053,HOSP1114,MN,4413,483.94,489.95,0.63,26522.13
POL100402,2023-10-05,HHS,Billing Rule Change,99213,HOSP1004,TX,4037,399.5,483.11,0.948,337533.57
POL100403,2023-08-08,HHS,Reimbursement Update,99214,HOSP1194,GA,2554,57.19,63.25,0.54,15477.24
POL100404,2024-04-22,CMS,Billing Rule Change,J2405,HOSP1199,MD,725,417.59,538.39,0.427,87580.0
POL100405,2025-02-02,FDA,Compliance Requirement,J1100,HOSP1201,MD,1744,505.88,646.88,0.734,245904.0
POL100406,2022-08-06,CMS,Coverage Expansion,J1885,HOSP1284,NC,3296,171.92,192.66,0.877,68359.04
POL100407,2025-02-19,HHS,Coding Guideline Update,J1100,HOSP1142,PA,4556,213.73,255.19,0.771,188891.76
POL100408,2024-08-20,FDA,Coverage Expansion,90471,HOSP1272,WI,3637,176.25,161.48,0.589,-53718.49
POL100409,2025-03-11,CDC,Billing Rule Change,A0429,HOSP1013,WA,3803,50.39,46.73,0.089,-13918.98
POL100410,2022-12-06,CMS,Billing Rule Change,93010,HOSP1232,PA,357,162.12,174.16,0.708,4298.28
POL100411,2023-08-24,CMS,Coverage Expansion,J3490,HOSP1097,GA,3609,324.34,281.94,0.576,-153021.6
POL100412,2022-10-22,HHS,Reimbursement Update,93000,HOSP1229,PA,2832,329.54,265.4,0.96,-181644.48
POL100413,2024-06-28,HHS,Coverage Expansion,85025,HOSP1224,PA,4700,265.29,291.69,0.55,124080.0
POL100414,2024-09-28,CMS,Compliance Requirement,99213,HOSP1266,MD,2952,107.73,113.24,0.905,16265.52
POL100415,2024-10-19,FDA,Billing Rule Change,99214,HOSP1231,AZ,3133,230.82,281.84,0.187,159845.66
POL100416,2025-03-09,CMS,Reimbursement Update,A0427,HOSP1288,AZ,3413,221.86,177.0,0.308,-153107.18
POL100417,2024-06-06,FDA,Reimbursement Update,80048,HOSP1239,OH,2392,337.14,393.88,0.688,135722.08
POL100418,2022-11-19,CMS,Billing Rule Change,A0427,HOSP1208,WI,3222,69.94,79.24,0.82,29964.6
POL100419,2025-03-15,CMS,Coverage Expansion,90471,HOSP1073,MN,4111,335.49,390.46,0.859,225981.67
POL100420,2022-11-14,CMS,Coding Guideline Update,83036,HOSP1105,FL,4157,405.21,344.18,0.028,-253701.71
POL100421,2025-03-25,CDC,Coverage Expansion,99215,HOSP1275,MD,4610,207.17,188.12,0.375,-87820.5
POL100422,2024-02-01,FDA,Coverage Expansion,71020,HOSP1172,WI,132,135.04,173.41,0.234,5064.84
POL100423,2022-08-30,CMS,Reimbursement Update,71020,HOSP1176,NY,4913,149.49,151.62,0.004,10464.69
POL100424,2025-01-13,CDC,Billing Rule Change,80048,HOSP1229,NY,3450,347.97,384.67,0.549,126615.0
POL100425,2023-10-14,CMS,Billing Rule Change,83036,HOSP1101,GA,3023,591.0,689.86,0.661,298853.78
POL100426,2024-12-10,CDC,Billing Rule Change,83036,HOSP1204,CA,2034,414.25,399.28,0.721,-30448.98
POL100427,2024-04-16,HHS,Coverage Expansion,A0425,HOSP1015,TN,3615,271.43,320.34,0.579,176809.65
POL100428,2024-11-29,CMS,Coverage Expansion,80053,HOSP1205,MI,2773,521.06,608.72,0.178,243081.18
POL100429,2023-12-07,HHS,Compliance Requirement,99213,HOSP1082,GA,3755,422.56,497.19,0.064,280235.65
POL100430,2023-12-17,FDA,Coding Guideline Update,A0425,HOSP1238,PA,3347,152.68,174.77,0.291,73935.23
POL100431,2024-12-08,CMS,Billing Rule Change,J1100,HOSP1294,IL,942,94.14,84.91,0.02,-8694.66
POL100432,2023-01-01,HHS,Coding Guideline Update,J1885,HOSP1124,MN,3752,48.93,52.96,0.369,15120.56
POL100433,2023-03-26,CMS,Billing Rule Change,83036,HOSP1030,CA,2153,552.36,664.15,0.452,240683.87
POL100434,2024-06-01,CMS,Billing Rule Change,99213,HOSP1294,CO,4069,439.66,367.27,0.387,-294554.91
POL100435,2023-03-03,CMS,Coding Guideline Update,90471,HOSP1180,MD,4459,451.42,569.21,0.576,525225.61
POL100436,2025-03-23,HHS,Reimbursement Update,93010,HOSP1042,PA,2244,161.52,161.18,0.285,-762.96
POL100437,2022-10-31,CDC,Compliance Requirement,85025,HOSP1018,MA,783,552.83,702.76,0.78,117395.19
POL100438,2024-03-23,HHS,Billing Rule Change,90471,HOSP1263,TX,4333,350.79,310.76,0.763,-173449.99
POL100439,2023-09-03,CDC,Coding Guideline Update,80053,HOSP1269,PA,1253,227.72,238.41,0.56,13394.57
POL100440,2024-08-26,CDC,Billing Rule Change,36415,HOSP1016,IN,1232,576.28,691.22,0.247,141606.08
POL100441,2025-03-03,HHS,Reimbursement Update,90471,HOSP1296,WI,3054,560.22,590.45,0.06,92322.42
POL100442,2023-10-31,HHS,Compliance Requirement,85025,HOSP1285,IL,4374,145.56,167.17,0.01,94522.14
POL100443,2023-11-22,HHS,Reimbursement Update,A0427,HOSP1150,IL,3481,204.84,259.56,0.28,190480.32
POL100444,2022-10-28,CMS,Compliance Requirement,A0425,HOSP1156,PA,4131,190.0,210.54,0.497,84850.74
POL100445,2023-08-16,CMS,Coverage Expansion,93000,HOSP1009,PA,2992,221.48,231.73,0.76,30668.0
POL100446,2022-03-29,HHS,Compliance Requirement,80048,HOSP1154,CO,2607,532.63,605.23,0.293,189268.2
POL100447,2025-03-30,FDA,Compliance Requirement,J1100,HOSP1113,PA,801,581.23,723.27,0.746,113774.04
POL100448,2023-06-08,CMS,Reimbursement Update,J3490,HOSP1038,MD,4494,241.01,224.14,0.71,-75813.78
POL100449,2023-07-19,FDA,Compliance Requirement,36415,HOSP1107,TN,1052,425.64,417.37,0.218,-8700.04
POL100450,2024-06-15,CMS,Billing Rule Change,90471,HOSP1044,MI,2080,52.09,62.67,0.455,22006.4
POL100451,2023-05-23,CMS,Reimbursement Update,36415,HOSP1278,IL,3241,246.51,269.88,0.284,75742.17
POL100452,2024-06-19,HHS,Coverage Expansion,99214,HOSP1187,GA,1272,60.28,51.04,0.228,-11753.28
POL100453,2024-06-18,HHS,Reimbursement Update,93000,HOSP1201,WI,1801,545.18,622.68,0.57,139577.5
POL100454,2024-06-05,CDC,Coding Guideline Update,85025,HOSP1141,MD,708,369.37,285.86,0.233,-59125.08
POL100455,2022-11-10,CDC,Reimbursement Update,J3490,HOSP1220,MN,1026,118.87,118.11,0.309,-779.76
POL100456,2022-04-10,CDC,Reimbursement Update,93000,HOSP1131,FL,2858,122.57,155.33,0.134,93628.08
